Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
14143,不得不,3,3,479,,3,0.0105%,
14167,了很多,3,3,480,,1,0.0035%,
14212,也不是,3,3,481,,1,0.0035%,
14220,小伙伴,3,3,112,1,3,0.0105%,
14225,的通知,3,3,54,2,2,0.0070%,
14232,的故事,3,3,482,,3,0.0105%,
14247,的学习,3,3,483,,1,0.0035%,
14287,的学生,3,3,484,,1,0.0035%,
14313,简单的,3,3,485,,4,0.0141%,
14343,无症状,3,3,20,2,2,0.0070%,
14406,很大的,3,3,486,,3,0.0105%,
14484,美好的,3,3,487,,31,0.1089%,
14524,北京市,3,3,488,,28,0.0984%,
14540,应该是,3,3,489,,3,0.0105%,
14564,给自己,3,3,490,,1,0.0035%,
14575,近年来,3,3,491,,3,0.0105%,
14602,的机会,3,3,492,,4,0.0141%,
14617,的行为,3,3,493,,1,0.0035%,
14646,年轻人,3,3,494,,10,0.0351%,
14714,要注意,3,3,192,1,2,0.0070%,
14744,是非常,3,3,495,,16,0.0562%,
14755,电视台,3,3,45,1,2,0.0070%,
14795,的孩子,3,3,496,,1,0.0035%,
14823,工程师,3,3,497,,3,0.0105%,
14825,范围内,3,3,498,,1,0.0035%,
14859,如果是,3,3,499,,1,0.0035%,
15043,为大家,3,3,500,,1,0.0035%,
15135,的设计,3,3,501,,5,0.0176%,
15136,山东省,3,3,502,,18,0.0633%,
15161,以上的,3,3,503,,3,0.0105%,
15171,教育局,3,3,323,1,2,0.0070%,
15204,这也是,3,3,504,,5,0.0176%,
15227,没想到,3,3,505,,25,0.0879%,
15296,我们要,3,3,506,,1,0.0035%,
15312,等方面,3,3,507,,27,0.0949%,
15321,小程序,3,3,508,,9,0.0316%,
15322,学生的,3,3,509,,6,0.0211%,
15339,和社会,3,3,3,3,3,0.0105%,
15356,两个人,3,3,510,,21,0.0738%,
15360,什么是,3,3,511,,1,0.0035%,
15369,工作中,3,3,512,,1,0.0035%,
15533,那就是,3,3,513,,19,0.0668%,
15537,的一些,3,3,514,,5,0.0176%,
15585,的能力,3,3,515,,5,0.0176%,
15590,男朋友,3,3,516,,13,0.0457%,
15630,在中国,3,3,517,,1,0.0035%,
15641,党支部,3,3,518,,16,0.0562%,
15653,相关的,3,3,519,,1,0.0035%,
15789,老年人,3,3,520,,3,0.0105%,
15797,朋友们,3,3,521,,3,0.0105%,
15812,企业的,3,3,522,,11,0.0387%,
15852,有效的,3,3,523,,21,0.0738%,
15874,我们将,3,3,524,,15,0.0527%,
15888,黑龙江,3,3,326,1,2,0.0070%,
15903,的效果,3,3,525,,4,0.0141%,
15909,提供了,3,3,526,,4,0.0141%,
15924,发动机,3,3,527,,3,0.0105%,
15948,开发区,3,3,528,,4,0.0141%,
15951,实验室,3,3,529,,3,0.0105%,
16034,一直在,3,3,530,,4,0.0141%,
16103,条件的,3,3,531,,36,0.1265%,
16105,电动车,3,3,532,,1,0.0035%,
16107,融媒体,3,3,41,1,2,0.0070%,
16120,有一种,3,3,533,,1,0.0035%,
16126,人员的,3,3,534,,1,0.0035%,
16196,给孩子,3,3,535,,1,0.0035%,
16260,河南省,3,3,536,,34,0.1195%,
16280,发布的,3,3,537,,5,0.0176%,
16294,糖尿病,3,3,538,,11,0.0387%,
16302,未来的,3,3,539,,3,0.0105%,
16316,是为了,3,3,540,,1,0.0035%,
16328,博物馆,3,3,541,,13,0.0457%,
16342,一定会,3,3,542,,1,0.0035%,
16365,产品的,3,3,543,,5,0.0176%,
16371,有的人,3,3,544,,1,0.0035%,
16433,一次性,3,3,545,,1,0.0035%,
16446,优秀的,3,3,546,,20,0.0703%,
16471,正确的,3,3,547,,3,0.0105%,
16472,青少年,3,3,548,,30,0.1054%,
16496,我们在,3,3,549,,1,0.0035%,
16506,得到了,3,3,550,,10,0.0351%,
16565,感受到,3,3,551,,25,0.0879%,
16579,市政府,3,3,552,,3,0.0105%,
16598,总经理,3,3,553,,3,0.0105%,
16612,研究院,3,3,554,,1,0.0035%,
16614,性价比,3,3,555,,3,0.0105%,
16633,据了解,3,3,556,,1,0.0035%,
16634,的第一,3,3,557,,1,0.0035%,
16699,的价格,3,3,558,,3,0.0105%,
16708,我们会,3,3,559,,1,0.0035%,
16749,大数据,3,3,560,,1,0.0035%,
16772,特朗普,3,3,561,,19,0.0668%,
16783,不喜欢,3,3,562,,1,0.0035%,
16870,大量的,3,3,563,,5,0.0176%,
16899,所谓的,3,3,564,,7,0.0246%,
16900,工作者,3,3,565,,1,0.0035%,
16903,班主任,3,3,566,,13,0.0457%,
16924,老师的,3,3,567,,4,0.0141%,
16990,常见的,3,3,568,,19,0.0668%,
17046,严重的,3,3,569,,5,0.0176%,
17061,的产品,3,3,570,,1,0.0035%,
17104,的专业,3,3,571,,1,0.0035%,
17155,差不多,3,3,572,,8,0.0281%,
17248,有些人,3,3,573,,3,0.0105%,
17267,学校的,3,3,574,,4,0.0141%,
17297,不可能,3,3,575,,4,0.0141%,
17334,发生了,3,3,576,,6,0.0211%,
17337,结束后,3,3,577,,22,0.0773%,
17403,之所以,3,3,578,,7,0.0246%,
17411,一样的,3,3,184,2,2,0.0070%,
17433,的关系,3,3,579,,4,0.0141%,
17443,新能源,3,3,580,,3,0.0105%,
17446,不管是,3,3,581,,3,0.0105%,
17501,出现在,3,3,582,,1,0.0035%,
17508,另一个,3,3,583,,1,0.0035%,
17513,的同学,3,3,584,,1,0.0035%,
17531,出版社,3,3,585,,3,0.0105%,
17542,图书馆,3,3,586,,3,0.0105%,
17558,的肺炎,3,3,587,,1,0.0035%,
17599,加拿大,3,3,588,,10,0.0351%,
17626,全日制,3,3,589,,24,0.0843%,
17630,的过程,3,3,107,2,2,0.0070%,
17647,有可能,3,3,590,,1,0.0035%,
17658,这件事,3,3,591,,5,0.0176%,
17669,对自己,3,3,240,1,2,0.0070%,
17677,常委会,3,3,44,1,2,0.0070%,
17693,本平台,3,3,592,,1,0.0035%,
17700,就没有,3,3,593,,3,0.0105%,
17701,是我们,3,3,594,,4,0.0141%,
17715,不超过,3,3,595,,9,0.0316%,
17721,看到了,3,3,596,,1,0.0035%,
17740,能不能,3,3,597,,5,0.0176%,
17760,都知道,3,3,598,,1,0.0035%,
17763,或者是,3,3,599,,3,0.0105%,
17809,大家的,3,3,600,,4,0.0141%,
17844,上面的,3,3,11,2,2,0.0070%,
17856,江苏省,3,3,601,,9,0.0316%,
17885,不仅仅,3,3,292,1,2,0.0070%,
17901,篇文章,3,3,296,1,2,0.0070%,
17905,河北省,3,3,602,,3,0.0105%,
17912,不容易,3,3,603,,3,0.0105%,
17917,再加上,3,3,604,,14,0.0492%,
17949,一开始,3,3,605,,18,0.0633%,
17951,成年人,3,3,225,1,2,0.0070%,
17966,中国人,3,3,110,1,2,0.0070%,
17974,相应的,3,3,606,,3,0.0105%,
17975,规定的,3,3,607,,1,0.0035%,
17978,现代化,3,3,608,,3,0.0105%,
17981,变成了,3,3,609,,22,0.0773%,
17983,你们的,3,3,610,,3,0.0105%,
17990,自行车,3,3,60,1,2,0.0070%,
18024,也不能,3,3,611,,1,0.0035%,
18032,的关键,3,3,612,,9,0.0316%,
18068,做什么,3,3,613,,1,0.0035%,
18085,蛋白质,3,3,614,,8,0.0281%,
18090,个小时,3,3,615,,6,0.0211%,
18091,打电话,3,3,616,,16,0.0562%,
18177,这么多,3,3,617,,3,0.0105%,
18213,没什么,3,3,618,,1,0.0035%,
18225,上海市,3,3,619,,21,0.0738%,
18244,的信息,3,3,620,,1,0.0035%,
18269,非常的,3,3,621,,1,0.0035%,
18298,告诉你,3,3,622,,1,0.0035%,
18320,的日子,3,3,623,,3,0.0105%,
18402,致力于,3,3,624,,16,0.0562%,
18405,养老金,3,3,625,,17,0.0597%,
18410,党中央,3,3,626,,1,0.0035%,
18411,的状态,3,3,627,,3,0.0105%,
18420,检察院,3,3,48,1,2,0.0070%,
18430,的基本,3,3,628,,1,0.0035%,
18446,党组织,3,3,629,,1,0.0035%,
18455,人生的,3,3,630,,1,0.0035%,
18466,摩托车,3,3,631,,12,0.0422%,
18481,意大利,3,3,632,,1,0.0035%,
18525,的相关,3,3,633,,1,0.0035%,
18534,强大的,3,3,634,,21,0.0738%,
18573,使用的,3,3,635,,14,0.0492%,
18580,这一点,3,3,636,,8,0.0281%,
18609,的女人,3,3,637,,27,0.0949%,
18617,相当于,3,3,638,,30,0.1054%,
18632,怎样的,3,3,639,,3,0.0105%,
18642,更好地,3,3,640,,1,0.0035%,
18644,一方面,3,3,131,1,2,0.0070%,
18646,第二天,3,3,641,,6,0.0211%,
18703,巨大的,3,3,642,,6,0.0211%,
18731,会不会,3,3,643,,1,0.0035%,
18764,新媒体,3,3,644,,1,0.0035%,
18768,真的很,3,3,645,,1,0.0035%,
18839,董事长,3,3,646,,6,0.0211%,
18842,还是要,3,3,647,,4,0.0141%,
18854,就开始,3,3,648,,1,0.0035%,
18855,的精神,3,3,649,,13,0.0457%,
18885,有一天,3,3,650,,5,0.0176%,
18886,是怎么,3,3,651,,1,0.0035%,
18950,学习的,3,3,652,,1,0.0035%,
18987,正能量,3,3,653,,3,0.0105%,
19000,高血压,3,3,654,,19,0.0668%,
19019,下一步,3,3,655,,4,0.0141%,
19026,感兴趣,3,3,656,,9,0.0316%,
19042,健康码,3,3,657,,1,0.0035%,
19065,女朋友,3,3,658,,1,0.0035%,
19096,事实上,3,3,659,,3,0.0105%,
19103,哈尔滨,3,3,660,,10,0.0351%,
19106,把自己,3,3,318,1,2,0.0070%,
19116,电视剧,3,3,661,,7,0.0246%,
19120,的企业,3,3,662,,1,0.0035%,
19136,等方式,3,3,663,,1,0.0035%,
19138,的风险,3,3,664,,3,0.0105%,
19187,有利于,3,3,665,,3,0.0105%,
19190,亿美元,3,3,666,,16,0.0562%,
19200,系统的,3,3,667,,3,0.0105%,
19206,被告人,3,3,668,,17,0.0597%,
19220,设计师,3,3,669,,1,0.0035%,
19239,湖北省,3,3,670,,9,0.0316%,
19247,和其他,3,3,671,,7,0.0246%,
19250,必要的,3,3,672,,14,0.0492%,
19256,活动的,3,3,673,,7,0.0246%,
19265,等问题,3,3,674,,1,0.0035%,
19274,卫健委,3,3,675,,3,0.0105%,
19279,常态化,3,3,676,,3,0.0105%,
19283,给我们,3,3,677,,3,0.0105%,
19289,的一切,3,3,678,,4,0.0141%,
19292,市场的,3,3,679,,3,0.0105%,
19298,一辈子,3,3,680,,6,0.0211%,
19340,今天的,3,3,681,,18,0.0633%,
19401,的可能,3,3,303,1,2,0.0070%,
19414,当事人,3,3,682,,3,0.0105%,
19419,一句话,3,3,683,,12,0.0422%,
19434,实现了,3,3,684,,3,0.0105%,
19442,了解到,3,3,685,,1,0.0035%,
19463,健康的,3,3,686,,1,0.0035%,
19489,是中国,3,3,687,,1,0.0035%,
19559,明显的,3,3,688,,3,0.0105%,
19560,时间为,3,3,689,,1,0.0035%,
19573,那么多,3,3,690,,3,0.0105%,
19583,请及时,3,3,691,,4,0.0141%,
19593,产生的,3,3,692,,4,0.0141%,
19609,投资者,3,3,693,,4,0.0141%,
19637,石家庄,3,3,694,,12,0.0422%,
19643,分数线,3,3,695,,21,0.0738%,
19644,心理学,3,3,696,,1,0.0035%,
19648,联系人,3,3,697,,1,0.0035%,
19666,的安全,3,3,698,,1,0.0035%,
19681,是可以,3,3,699,,1,0.0035%,
19726,浙江省,3,3,700,,6,0.0211%,
19727,只需要,3,3,701,,16,0.0562%,
19730,微信号,3,3,702,,3,0.0105%,
19740,增加了,3,3,703,,3,0.0105%,
19769,国家的,3,3,704,,6,0.0211%,
19794,需要的,3,3,705,,1,0.0035%,
19797,有一些,3,3,706,,1,0.0035%,
19804,小时候,3,3,707,,1,0.0035%,
19805,就已经,3,3,708,,19,0.0668%,
19811,不符合,3,3,709,,6,0.0211%,
19822,驾驶员,3,3,710,,18,0.0633%,
19842,让他们,3,3,711,,3,0.0105%,
19864,全世界,3,3,712,,1,0.0035%,
19886,地区的,3,3,713,,3,0.0105%,
19891,会出现,3,3,714,,1,0.0035%,
19921,选择了,3,3,715,,1,0.0035%,
19939,的需求,3,3,716,,3,0.0105%,
19964,都不会,3,3,717,,5,0.0176%,
19967,的样子,3,3,718,,3,0.0105%,
20036,没有人,3,3,719,,6,0.0211%,
20073,等工作,3,3,720,,1,0.0035%,
20074,一系列,3,3,721,,10,0.0351%,
20077,正常的,3,3,722,,3,0.0105%,
20114,今年的,3,3,723,,6,0.0211%,
20116,驾驶证,3,3,724,,1,0.0035%,
20129,关键词,3,3,725,,7,0.0246%,
20135,下来的,3,3,726,,1,0.0035%,
20147,所有人,3,3,727,,1,0.0035%,
20151,微信群,3,3,728,,1,0.0035%,
20169,的历史,3,3,729,,4,0.0141%,
20215,的环境,3,3,730,,1,0.0035%,
20216,国家级,3,3,731,,1,0.0035%,
20222,四川省,3,3,732,,19,0.0668%,
20225,这句话,3,3,733,,1,0.0035%,
20242,来自于,3,3,734,,1,0.0035%,
20290,工作室,3,3,735,,1,0.0035%,
20307,如果有,3,3,736,,1,0.0035%,
20320,项目的,3,3,737,,7,0.0246%,
20340,的形式,3,3,738,,16,0.0562%,
20359,带来了,3,3,739,,5,0.0176%,
20387,有助于,3,3,740,,19,0.0668%,
20409,中医药,3,3,741,,13,0.0457%,
20452,全方位,3,3,742,,3,0.0105%,
20470,提出了,3,3,743,,6,0.0211%,
20471,的结果,3,3,744,,3,0.0105%,
20481,传染病,3,3,745,,3,0.0105%,
20488,分公司,3,3,746,,1,0.0035%,
20494,一部分,3,3,274,1,2,0.0070%,
20528,提供的,3,3,747,,1,0.0035%,
20543,的世界,3,3,748,,1,0.0035%,
20551,的发生,3,3,749,,1,0.0035%,
20559,的位置,3,3,750,,13,0.0457%,
20584,免疫力,3,3,751,,3,0.0105%,
20615,很重要,3,3,752,,1,0.0035%,
20634,的原则,3,3,753,,11,0.0387%,
20665,这时候,3,3,754,,3,0.0105%,
20682,我们就,3,3,755,,1,0.0035%,
20689,被称为,3,3,756,,3,0.0105%,
20692,的规定,3,3,757,,1,0.0035%,
20742,生命的,3,3,758,,1,0.0035%,
20759,机器人,3,3,759,,13,0.0457%,
20760,独特的,3,3,760,,13,0.0457%,
20775,等相关,3,3,761,,1,0.0035%,
20824,的选择,3,3,762,,1,0.0035%,
20826,达到了,3,3,763,,15,0.0527%,
20829,适用于,3,3,764,,18,0.0633%,
20891,也不要,3,3,765,,1,0.0035%,
20895,好消息,3,3,766,,4,0.0141%,
20896,研究所,3,3,767,,1,0.0035%,
20905,上半年,3,3,768,,12,0.0422%,
20907,安徽省,3,3,769,,6,0.0211%,
20958,产业链,3,3,770,,6,0.0211%,
20962,做一个,3,3,771,,1,0.0035%,
20975,一定是,3,3,772,,1,0.0035%,
20995,这两个,3,3,773,,3,0.0105%,
21005,相结合,3,3,774,,3,0.0105%,
21006,存在的,3,3,775,,15,0.0527%,
21039,就这样,3,3,776,,1,0.0035%,
21050,的态度,3,3,777,,3,0.0105%,
21056,俱乐部,3,3,778,,18,0.0633%,
21063,深圳市,3,3,779,,18,0.0633%,
21066,农产品,3,3,780,,1,0.0035%,
21135,按规定,3,3,781,,1,0.0035%,
21139,山西省,3,3,782,,3,0.0105%,
21168,还需要,3,3,783,,1,0.0035%,
21216,增值税,3,3,784,,19,0.0668%,
21221,不代表,3,3,785,,1,0.0035%,
21228,的食物,3,3,786,,3,0.0105%,
21244,行业的,3,3,787,,3,0.0105%,
21260,在我们,3,3,788,,3,0.0105%,
21302,的考生,3,3,789,,3,0.0105%,
21315,在一个,3,3,790,,1,0.0035%,
21379,支付宝,3,3,791,,18,0.0633%,
21383,十四五,3,3,792,,38,0.1335%,
21391,各部门,3,3,793,,1,0.0035%,
21398,有人说,3,3,794,,1,0.0035%,
21401,更容易,3,3,795,,1,0.0035%,
21432,完成了,3,3,796,,17,0.0597%,
21463,了一下,3,3,797,,1,0.0035%,
21478,公积金,3,3,798,,3,0.0105%,
21506,找不到,3,3,799,,14,0.0492%,
21507,小朋友,3,3,800,,1,0.0035%,
21509,高新区,3,3,801,,5,0.0176%,
21517,造成的,3,3,802,,20,0.0703%,
21526,你自己,3,3,803,,1,0.0035%,
21562,广州市,3,3,804,,20,0.0703%,
21581,城市的,3,3,805,,18,0.0633%,
21603,遇到了,3,3,806,,11,0.0387%,
21694,一个个,3,3,807,,1,0.0035%,
21715,就不会,3,3,808,,3,0.0105%,
21719,只不过,3,3,809,,3,0.0105%,
21756,疫情的,3,3,810,,3,0.0105%,
21776,这是一,3,3,175,2,2,0.0070%,
21860,美国的,3,3,811,,4,0.0141%,
21875,湖南省,3,3,812,,3,0.0105%,
21878,每一位,3,3,813,,3,0.0105%,
21902,合适的,3,3,814,,3,0.0105%,
21904,找到了,3,3,815,,3,0.0105%,
21945,准考证,3,3,816,,15,0.0527%,
21959,的力量,3,3,817,,3,0.0105%,
21982,复印件,3,3,818,,10,0.0351%,
21990,获得了,3,3,819,,15,0.0527%,
22013,老百姓,3,3,820,,17,0.0597%,
22037,该如何,3,3,821,,1,0.0035%,
22066,多年的,3,3,822,,3,0.0105%,
22101,自身的,3,3,823,,5,0.0176%,
22103,银行卡,3,3,824,,10,0.0351%,
22123,要知道,3,3,825,,1,0.0035%,
22141,尽可能,3,3,826,,6,0.0211%,
22160,的表现,3,3,827,,3,0.0105%,
22162,为自己,3,3,828,,1,0.0035%,
22197,福建省,3,3,829,,11,0.0387%,
22233,到现在,3,3,830,,1,0.0035%,
22237,的前提,3,3,269,1,2,0.0070%,
22240,可以用,3,3,831,,1,0.0035%,
22252,领域的,3,3,832,,7,0.0246%,
22284,那时候,3,3,833,,3,0.0105%,
22296,等症状,3,3,834,,1,0.0035%,
22304,数字化,3,3,835,,3,0.0105%,
22315,短视频,3,3,836,,20,0.0703%,
22321,信息化,3,3,837,,1,0.0035%,
22326,自网络,3,3,203,1,2,0.0070%,
22342,出来了,3,3,838,,1,0.0035%,
22354,是否有,3,3,839,,8,0.0281%,
22359,澳大利,3,3,169,1,2,0.0070%,
22369,成功的,3,3,840,,13,0.0457%,
22397,一起来,3,3,49,2,2,0.0070%,
22408,充满了,3,3,841,,17,0.0597%,
22412,离不开,3,3,842,,3,0.0105%,
22434,引起的,3,3,843,,14,0.0492%,
22467,形成了,3,3,844,,3,0.0105%,
22496,大学的,3,3,845,,3,0.0105%,
22501,会导致,3,3,846,,4,0.0141%,
22539,的服务,3,3,847,,1,0.0035%,
22545,在哪里,3,3,848,,3,0.0105%,
22566,必须要,3,3,849,,7,0.0246%,
22606,组织部,3,3,850,,1,0.0035%,
22611,有多少,3,3,851,,6,0.0211%,
22626,很简单,3,3,852,,1,0.0035%,
22629,不合格,3,3,853,,3,0.0105%,
22631,云南省,3,3,854,,8,0.0281%,
22641,同时也,3,3,855,,1,0.0035%,
22658,客户端,3,3,856,,36,0.1265%,
22661,发布了,3,3,857,,1,0.0035%,
22748,节假日,3,3,858,,15,0.0527%,
22754,程度上,3,3,859,,3,0.0105%,
22758,直播间,3,3,860,,3,0.0105%,
22759,自然的,3,3,861,,1,0.0035%,
22775,的文章,3,3,862,,1,0.0035%,
22805,里面的,3,3,863,,3,0.0105%,
22821,时间的,3,3,864,,1,0.0035%,
22856,宣传部,3,3,865,,8,0.0281%,
22858,你知道,3,3,866,,1,0.0035%,
22889,女孩子,3,3,867,,3,0.0105%,
22930,同样的,3,3,868,,3,0.0105%,
22934,才知道,3,3,869,,9,0.0316%,
22935,的教育,3,3,870,,1,0.0035%,
22944,不愿意,3,3,871,,3,0.0105%,
22947,不好的,3,3,872,,3,0.0105%,
22957,世界的,3,3,873,,3,0.0105%,
22962,取得了,3,3,874,,3,0.0105%,
23018,的城市,3,3,875,,1,0.0035%,
23055,信用卡,3,3,876,,3,0.0105%,
23091,分别为,3,3,877,,4,0.0141%,
23095,第二次,3,3,878,,3,0.0105%,
23098,普通人,3,3,879,,5,0.0176%,
23125,国内外,3,3,880,,6,0.0211%,
23151,的社会,3,3,881,,1,0.0035%,
23157,时间内,3,3,882,,1,0.0035%,
23162,即日起,3,3,883,,13,0.0457%,
23166,驾驶人,3,3,884,,1,0.0035%,
23180,一体化,3,3,885,,4,0.0141%,
23211,发现了,3,3,886,,1,0.0035%,
23218,患者的,3,3,887,,6,0.0211%,
23260,能力和,3,3,888,,3,0.0105%,
23273,教育厅,3,3,889,,7,0.0246%,
23281,爱好者,3,3,890,,24,0.0843%,
23290,在全国,3,3,891,,1,0.0035%,
23312,意识到,3,3,892,,3,0.0105%,
23317,安全感,3,3,893,,1,0.0035%,
23319,呼吸道,3,3,894,,13,0.0457%,
23339,是没有,3,3,895,,1,0.0035%,
23383,其他的,3,3,896,,3,0.0105%,
23404,都需要,3,3,897,,1,0.0035%,
23447,教育的,3,3,898,,1,0.0035%,
23450,事务所,3,3,56,1,2,0.0070%,
23471,价值观,3,3,899,,3,0.0105%,
23481,娱乐圈,3,3,900,,6,0.0211%,
23506,的健康,3,3,901,,1,0.0035%,
23509,运动员,3,3,902,,5,0.0176%,
23548,要加强,3,3,903,,4,0.0141%,
23563,科学家,3,3,904,,4,0.0141%,
23579,我自己,3,3,905,,1,0.0035%,
23608,的使用,3,3,906,,1,0.0035%,
23625,完全是,3,3,907,,5,0.0176%,
23684,一点点,3,3,908,,3,0.0105%,
23752,等情况,3,3,909,,1,0.0035%,
23773,的数据,3,3,910,,1,0.0035%,
23794,基础上,3,3,115,2,2,0.0070%,
23802,如果您,3,3,911,,1,0.0035%,
23805,之类的,3,3,912,,3,0.0105%,
23810,副局长,3,3,913,,3,0.0105%,
23831,发布会,3,3,914,,1,0.0035%,
23846,第三方,3,3,915,,28,0.0984%,
23851,之目的,3,3,916,,1,0.0035%,
23852,的声音,3,3,917,,11,0.0387%,
23858,服务的,3,3,918,,1,0.0035%,
23896,陕西省,3,3,919,,6,0.0211%,
23912,的目的,3,3,920,,1,0.0035%,
23914,开发商,3,3,921,,1,0.0035%,
23943,比如说,3,3,922,,3,0.0105%,
23951,在网上,3,3,923,,3,0.0105%,
23973,经济学,3,3,924,,1,0.0035%,
23992,传统的,3,3,925,,1,0.0035%,
23997,不断的,3,3,926,,10,0.0351%,
24010,都会有,3,3,927,,5,0.0176%,
24022,分别是,3,3,928,,1,0.0035%,
24037,供应商,3,3,929,,4,0.0141%,
24045,毛泽东,3,3,930,,10,0.0351%,
24046,所在地,3,3,931,,3,0.0105%,
24052,美丽的,3,3,932,,9,0.0316%,
24063,要求的,3,3,933,,1,0.0035%,
24085,的现象,3,3,934,,12,0.0422%,
24153,比较好,3,3,935,,1,0.0035%,
24171,多少钱,3,3,936,,12,0.0422%,
24175,出现的,3,3,937,,1,0.0035%,
24181,安全的,3,3,938,,1,0.0035%,
24186,了不少,3,3,939,,3,0.0105%,
24202,最后一,3,3,940,,5,0.0176%,
24221,公交车,3,3,941,,3,0.0105%,
24233,忍不住,3,3,942,,19,0.0668%,
24236,刚开始,3,3,943,,5,0.0176%,
24243,的目标,3,3,944,,3,0.0105%,
24263,期徒刑,3,3,242,1,2,0.0070%,
24296,千万别,3,3,945,,1,0.0035%,
24297,的变化,3,3,946,,3,0.0105%,
24317,的研究,3,3,947,,1,0.0035%,
24319,主持人,3,3,948,,18,0.0633%,
24321,看上去,3,3,949,,26,0.0914%,
24324,在家里,3,3,950,,6,0.0211%,
24369,自动化,3,3,951,,3,0.0105%,
24394,我知道,3,3,952,,1,0.0035%,
24430,父母的,3,3,953,,11,0.0387%,
24501,考虑到,3,3,954,,7,0.0246%,
24511,办公厅,3,3,955,,1,0.0035%,
24517,的中国,3,3,956,,3,0.0105%,
24541,他们在,3,3,957,,1,0.0035%,
24562,的意思,3,3,958,,15,0.0527%,
24582,发生的,3,3,959,,1,0.0035%,
24585,下半年,3,3,960,,1,0.0035%,
24598,总投资,3,3,961,,1,0.0035%,
24609,是真的,3,3,962,,1,0.0035%,
24617,第二个,3,3,963,,1,0.0035%,
24621,亲爱的,3,3,964,,16,0.0562%,
24633,疾病的,3,3,965,,5,0.0176%,
24666,个人的,3,3,132,2,3,0.0105%,
24693,就是在,3,3,966,,5,0.0176%,
24708,所以在,3,3,967,,1,0.0035%,
24727,武汉市,3,3,968,,12,0.0422%,
24753,的功能,3,3,969,,3,0.0105%,
24757,最高的,3,3,970,,6,0.0211%,
24760,如果不,3,3,971,,1,0.0035%,
24772,这里的,3,3,972,,4,0.0141%,
24776,竞争力,3,3,973,,14,0.0492%,
24777,导致的,3,3,974,,1,0.0035%,
24798,所得税,3,3,975,,3,0.0105%,
24812,了自己,3,3,216,1,2,0.0070%,
24818,一个小,3,3,976,,1,0.0035%,
24819,劳动者,3,3,977,,1,0.0035%,
24867,其实是,3,3,978,,4,0.0141%,
24875,办事处,3,3,979,,23,0.0808%,
24887,失去了,3,3,980,,16,0.0562%,
24914,什么的,3,3,981,,1,0.0035%,
24916,更大的,3,3,982,,3,0.0105%,
24927,的技术,3,3,983,,1,0.0035%,
24948,的部分,3,3,984,,1,0.0035%,
24972,江西省,3,3,985,,3,0.0105%,
24979,经历了,3,3,986,,4,0.0141%,
24986,大规模,3,3,987,,15,0.0527%,
24987,小时内,3,3,988,,1,0.0035%,
25036,会影响,3,3,989,,1,0.0035%,
25051,但是在,3,3,990,,17,0.0597%,
25088,不一定,3,3,991,,1,0.0035%,
25090,留学生,3,3,992,,3,0.0105%,
25094,的一年,3,3,993,,4,0.0141%,
25116,该怎么,3,3,238,2,2,0.0070%,
25117,都不是,3,3,994,,1,0.0035%,
25119,足够的,3,3,995,,18,0.0633%,
25136,残疾人,3,3,996,,6,0.0211%,
25168,的消息,3,3,997,,1,0.0035%,
25172,再点击,3,3,998,,1,0.0035%,
25190,真实的,3,3,999,,6,0.0211%,
25202,参加了,3,3,1000,,1,0.0035%,
25209,标准化,3,3,1001,,5,0.0176%,
25219,过去了,3,3,1002,,4,0.0141%,
25226,之前的,3,3,1003,,6,0.0211%,
25246,身体的,3,3,1004,,4,0.0141%,
25275,每一次,3,3,1005,,1,0.0035%,
25302,对方的,3,3,1006,,5,0.0176%,
25309,供应链,3,3,1007,,1,0.0035%,
25313,内心的,3,3,1008,,5,0.0176%,
25358,社会的,3,3,1009,,3,0.0105%,
25377,所以说,3,3,1010,,1,0.0035%,
25403,三个月,3,3,1011,,3,0.0105%,
25409,建设的,3,3,1012,,1,0.0035%,
25419,感觉到,3,3,1013,,1,0.0035%,
25423,家长们,3,3,1014,,3,0.0105%,
25435,省政府,3,3,1015,,1,0.0035%,
25452,介绍了,3,3,1016,,6,0.0211%,
25458,市场上,3,3,1017,,1,0.0035%,
25474,阻击战,3,3,1018,,21,0.0738%,
25476,卫生间,3,3,1019,,1,0.0035%,
25477,表情包,3,3,1020,,14,0.0492%,
25486,开展了,3,3,1021,,1,0.0035%,
25488,原则上,3,3,1022,,1,0.0035%,
25512,的家庭,3,3,1023,,10,0.0351%,
25522,一等奖,3,3,1024,,10,0.0351%,
25526,创始人,3,3,1025,,3,0.0105%,
25530,影响力,3,3,1026,,1,0.0035%,
25535,西班牙,3,3,1027,,6,0.0211%,
25551,解放军,3,3,1028,,3,0.0105%,
25564,的味道,3,3,1029,,3,0.0105%,
25600,让大家,3,3,1030,,1,0.0035%,
25629,其中的,3,3,1031,,3,0.0105%,
25630,告诉我,3,3,1032,,1,0.0035%,
25657,许可证,3,3,1033,,13,0.0457%,
25710,管理的,3,3,1034,,1,0.0035%,
25752,也非常,3,3,1035,,1,0.0035%,
25783,申请人,3,3,1036,,8,0.0281%,
25818,历史上,3,3,1037,,3,0.0105%,
25832,这样您,3,3,12,3,3,0.0105%,
25839,看到的,3,3,1038,,3,0.0105%,
25852,能力的,3,3,1039,,3,0.0105%,
25883,活动中,3,3,1040,,1,0.0035%,
